"job_idLabel","movie_id","people_id"
"Writer",500,8297
"Actor",680,8891
"Actor",680,2231
"Actor",680,139
"Actor",680,62
"Actor",680,10182
"Director",680,138
"Screenplay",680,138
"Actor",393,139
"Actor",393,141
"Actor",393,589
"Actor",393,147
"Actor",393,240171
"Director",393,138
"Screenplay",393,138
"Actor",1991,6856
"Actor",1991,20494
"Actor",1991,5916
"Actor",1991,20491
"Actor",1991,20493
"Director",1991,138
"Screenplay",1991,138
"Actor",16869,287
"Actor",16869,19119
"Actor",16869,27319
"Actor",16869,16847
"Actor",16869,17288
"Director",16869,138
"Writer",16869,138
"Actor",68718,134
"Actor",68718,27319
"Actor",68718,6193
"Actor",68718,11703
"Actor",68718,2231
"Director",68718,138
"Writer",68718,138
"Actor",508,3291
"Actor",508,5472
"Actor",508,118763
"Actor",508,350
"Actor",508,7056
"Director",508,7018
"Screenplay",508,7018
"Actor",4348,116
"Actor",4348,15576
"Actor",4348,10882
"Actor",4348,36665
"Actor",4348,55636
"Director",4348,36588
"Screenplay",4348,36652
"Actor",1573,62
"Actor",1573,7673
"Actor",1573,7676
"Actor",1573,7672
"Actor",1573,22383
"Director",1573,16938
"Screenplay",1573,20840
"Screenplay",1573,1726
"Actor",59967,24045
"Actor",59967,62
"Actor",59967,5081
"Actor",59967,17142
"Actor",59967,48312
"Director",59967,67367
"Writer",59967,67367
"Actor",22803,134
"Actor",22803,17276
"Actor",22803,17782
"Actor",22803,14888
"Actor",22803,57451
"Director",22803,37932
"Writer",22803,13927
"Actor",941,2461
"Actor",941,2047
"Actor",941,2048
"Actor",941,11784
"Actor",941,14313
"Director",941,7187
"Screenplay",941,1108
"Actor",942,2461
"Actor",942,2047
"Actor",942,4517
"Actor",942,14324
"Actor",942,14325
"Director",942,7187
"Screenplay",942,737
"Actor",943,2461
"Actor",943,2047
"Actor",943,4517
"Actor",943,14343
"Actor",943,14344
"Director",943,7187
"Screenplay",943,737
"Screenplay",943,61
"Actor",944,2461
"Actor",944,2047
"Actor",944,4517
"Actor",944,14343
"Actor",944,1336
"Director",944,7187
"Screenplay",944,14346
"Actor",12101,10017
"Actor",12101,13566
"Actor",12101,71240
"Actor",12101,27747
"Actor",12101,7664
"Director",12101,2087
"Screenplay",12101,71238
"Actor",85350,931944
"Actor",85350,4687
"Actor",85350,569
"Actor",85350,1327009
"Actor",85350,2857
"Director",85350,564
"Writer",85350,564
"Actor",348,4139
"Actor",348,10205
"Actor",348,5047
"Actor",348,5048
"Actor",348,5049
"Director",348,578
"Screenplay",348,5045
"Actor",98,934
"Actor",98,73421
"Actor",98,935
"Actor",98,936
"Actor",98,194
"Director",98,578
"Screenplay",98,929
"Screenplay",98,932
"Screenplay",98,933
"Actor",855,2299
"Actor",855,3061
"Actor",855,11355
"Actor",855,3197
"Actor",855,886
"Director",855,578
"Screenplay",855,12783
"Actor",9740,4173
"Actor",9740,1231
"Actor",9740,64
"Actor",9740,11477
"Actor",9740,13936
"Director",9740,578
"Screenplay",9740,1255
"Screenplay",9740,2260
"Actor",20662,934
"Actor",20662,112
"Actor",20662,2201
"Actor",20662,227
"Actor",20662,2983
"Director",20662,578
"Screenplay",20662,4723
"Actor",286217,1892
"Actor",286217,83002
"Actor",286217,41091
"Actor",286217,8447
"Actor",286217,454
"Director",286217,578
"Screenplay",286217,47506
"Actor",1904,1339
"Actor",1904,643
"Actor",1904,16145
"Actor",1904,10075
"Actor",1904,19855
"Director",1904,17633
"Screenplay",1904,19852
"Actor",1700,3085
"Actor",1700,8534
"Actor",1700,5605
"Actor",1700,36926
"Actor",1700,7570
"Director",1700,3026
"Screenplay",1700,348
"Actor",293,287
"Actor",293,4138
"Actor",293,4139
"Actor",293,4154
"Actor",293,3202
"Director",293,4135
"Author",293,4136
"Screenplay",293,4137
"Actor",11450,1241
"Actor",11450,52602
"Actor",11450,5469
"Actor",11450,13324
"Actor",11450,19839
"Director",11450,4135
"Screenplay",11450,45543
"Actor",22538,39995
"Actor",22538,17628
"Actor",22538,18793
"Actor",22538,88902
"Actor",22538,17486
"Director",22538,11090
"Screenplay",22538,58744
"Screenplay",22538,11090
"Actor",13,31
"Actor",13,32
"Actor",13,33
"Actor",13,34
"Actor",13,35
"Director",13,24
"Screenplay",13,27
"Actor",285783,24045
"Actor",285783,2282
"Actor",285783,1021684
"Actor",285783,18473
"Actor",285783,40939
"Director",285783,24
"Screenplay",285783,24
"Screenplay",285783,1371893
"Actor",11416,380
"Actor",11416,16940
"Actor",11416,40008
"Actor",11416,18992
"Actor",11416,3896
"Director",11416,8965
"Screenplay",11416,13317
"Actor",805,12021
"Actor",805,11147
"Actor",805,4970
"Actor",805,12022
"Actor",805,12023
"Director",805,3556
"Screenplay",805,3556
"Actor",205775,74568
"Actor",205775,239996
"Actor",205775,2037
"Actor",205775,2039
"Actor",205775,17064
"Director",205775,6159
"Screenplay",205775,1997
"Actor",186161,109713
"Actor",186161,22462
"Actor",186161,35210
"Actor",186161,82119
"Actor",186161,231427
"Director",186161,212080
"Screenplay",186161,212080
"Screenplay",186161,1119418
"Screenplay",186161,1168589
"Actor",19908,44735
"Actor",19908,57755
"Actor",19908,54693
"Actor",19908,17140
"Actor",19908,55085
"Director",19908,91268
"Writer",19908,7932
"Writer",19908,91269
"Actor",82682,16851
"Actor",82682,30614
"Actor",82682,1733
"Actor",82682,54693
"Actor",82682,2228
"Director",82682,91268
"Writer",82682,466391
"Actor",256917,934
"Actor",256917,18182
"Actor",256917,99314
"Actor",256917,74376
"Actor",256917,224181
"Writer",256917,1295993
"Writer",256917,137902
"Director",256917,934
"Actor",312221,135651
"Actor",312221,16483
"Actor",312221,62561
"Actor",312221,119598
"Actor",312221,1537624
"Director",312221,1056121
"Screenplay",312221,1056121
"Screenplay",312221,1485107
"Actor",294963,6856
"Actor",294963,17178
"Actor",294963,28657
"Actor",294963,28633
"Actor",294963,1039525
"Director",294963,1018106
"Writer",294963,1018106
"Actor",112336,4173
"Actor",112336,15735
"Actor",112336,1245
"Actor",112336,19655
"Actor",112336,10860
"Director",112336,8686
"Screenplay",112336,1054633
"Screenplay",112336,1054634
"Actor",14,1979
"Actor",14,516
"Actor",14,2155
"Actor",14,8210
"Actor",14,8211
"Director",14,39
"Author",14,2152
"Screenplay",14,2152
"Actor",4147,31
"Actor",4147,78198
"Actor",4147,10431
"Actor",4147,19977
"Actor",4147,3636
"Director",4147,39
"Screenplay",4147,35021
"Actor",764,11357
"Actor",764,11462
"Actor",764,11463
"Actor",764,11464
"Actor",764,11465
"Director",764,7623
"Screenplay",764,7623
"Actor",16121,18391
"Actor",16121,2
"Actor",16121,62036
"Actor",16121,27516
"Actor",16121,8898
"Director",16121,26959
"Writer",16121,26959
"Actor",245168,36662
"Actor",245168,1283
"Actor",245168,2039
"Actor",245168,37058
"Actor",245168,5064
"Director",245168,93288
"Writer",245168,93289
"Actor",158091,1139337
"Actor",158091,625924
"Actor",158091,1139338
"Actor",158091,2269945
"Actor",158091,2269946
"Director",158091,32250
"Screenplay",158091,59703
"Screenplay",158091,32250
"Actor",938,190
"Actor",938,4078
"Actor",938,14276
"Actor",938,16318
"Actor",938,14277
"Director",938,4385
"Screenplay",938,4385
"Screenplay",938,4986
"Screenplay",938,5810
"Actor",335,4959
"Actor",335,4958
"Actor",335,4765
"Actor",335,4960
"Actor",335,4961
"Director",335,4385
"Screenplay",335,4385
"Screenplay",335,5555
"Actor",336,5563
"Actor",336,522
"Actor",336,5567
"Actor",336,5568
"Actor",336,5566
"Director",336,4385
"Screenplay",336,5810
"Screenplay",336,5555
"Screenplay",336,4385
"Actor",311,380
"Actor",311,4512
"Actor",311,4513
"Actor",311,4517
"Actor",311,4521
"Director",311,4385
"Screenplay",311,4664
"Screenplay",311,69973
"Screenplay",311,32048
"Screenplay",311,4667
"Screenplay",311,4668
"Screenplay",311,4385
"Screenplay",311,50818
"Actor",11798,70517
"Actor",11798,1115
"Actor",11798,70518
"Actor",11798,70519
"Actor",11798,148139
"Director",11798,70520
"Screenplay",11798,70520
"Writer",11798,1923588
"Actor",272691,75912
"Actor",272691,1246955
"Actor",272691,1057068
"Actor",272691,1046863
"Actor",272691,240948
"Director",272691,1325711
"Writer",272691,21684
"Writer",272691,1325711
"Actor",389,4958
"Actor",389,1936
"Actor",389,5247
"Actor",389,5248
"Actor",389,5249
"Director",389,39996
"Screenplay",389,5246
"Actor",153,1532
"Actor",153,1245
"Actor",153,1771
"Actor",153,1772
"Actor",153,1770
"Director",153,1769
"Screenplay",153,1769
"Actor",152601,73421
"Actor",152601,1245
"Actor",152601,9273
"Actor",152601,108916
"Actor",152601,59315
"Director",152601,5953
"Writer",152601,5953
"Actor",1429,819
"Actor",1429,1233
"Actor",1429,12834
"Actor",1429,5916
"Actor",1429,10690
"Screenplay",1429,9813
"Director",1429,5281
"Actor",39486,2882
"Actor",39486,6949
"Actor",39486,349
"Actor",39486,21043
"Actor",39486,17874
"Director",39486,2460
"Screenplay",39486,10683
"Actor",935,12446
"Actor",935,862
"Actor",935,3088
"Actor",935,4966
"Actor",935,14253
"Director",935,240
"Screenplay",935,240
"Screenplay",935,8950
"Screenplay",935,14250
"Actor",185,56890
"Actor",185,2264
"Actor",185,2265
"Actor",185,2267
"Actor",185,2268
"Director",185,240
"Screenplay",185,240
"Actor",967,2090
"Actor",967,3359
"Actor",967,14500
"Actor",967,10921
"Actor",967,14501
"Director",967,240
"Screenplay",967,11993
"Screenplay",967,14501
"Actor",238713,55536
"Actor",238713,9642
"Actor",238713,9827
"Actor",238713,976
"Actor",238713,62965
"Director",238713,116805
"Writer",238713,116805
"Actor",84892,33235
"Actor",84892,10990
"Actor",84892,132157
"Actor",84892,22226
"Actor",84892,19961
"Director",84892,19311
"Screenplay",84892,19311
"Actor",206563,1372459
"Actor",206563,1372462
"Actor",206563,1372463
"Actor",206563,108916
"Actor",206563,87341
"Director",206563,468
"Screenplay",206563,7018
"Actor",205220,5309
"Actor",205220,4581
"Actor",205220,1151957
"Actor",205220,51544
"Actor",205220,8926
"Director",205220,3224
"Screenplay",205220,4581
"Screenplay",205220,113515
"Actor",76025,17288
"Actor",76025,36662
"Actor",76025,18473
"Actor",76025,87243
"Actor",76025,172150
"Screenplay",76025,93289
"Director",76025,72757
"Writer",76025,72757
"Actor",161,1461
"Actor",161,287
"Actor",161,1892
"Actor",161,1271
"Actor",161,1204
"Director",161,1884
"Author",161,1885
"Screenplay",161,1886
"Author",161,1887
"Actor",839,12422
"Actor",839,40186
"Actor",839,12423
"Actor",839,160969
"Actor",839,12424
"Director",839,488
"Screenplay",839,12415
"Actor",424,3896
"Actor",424,2282
"Actor",424,5469
"Actor",424,6692
"Actor",424,6693
"Director",424,488
"Screenplay",424,2260
"Actor",329,4783
"Actor",329,4784
"Actor",329,4785
"Actor",329,4786
"Actor",329,4789
"Director",329,488
"Screenplay",329,4782
"Screenplay",329,508
"Actor",640,6193
"Actor",640,31
"Actor",640,4690
"Actor",640,8349
"Actor",640,136761
"Director",640,488
"Screenplay",640,2689
"Actor",594,31
"Actor",594,1922
"Actor",594,2283
"Actor",594,8687
"Actor",594,8688
"Director",594,488
"Screenplay",594,8686
"Screenplay",594,2689
"Writer",594,8685
"Actor",57212,225692
"Actor",57212,91606
"Actor",57212,71580
"Actor",57212,20286
"Actor",57212,1639
"Director",57212,488
"Screenplay",57212,470
"Writer",57212,7018
"Actor",296098,31
"Actor",296098,40900
"Actor",296098,39388
"Actor",296098,21278
"Actor",296098,8197
"Director",296098,488
"Writer",296098,1223
"Writer",296098,1224
"Writer",296098,1323533
"Actor",11943,4135
"Actor",11943,70990
"Actor",11943,70991
"Actor",11943,70992
"Actor",11943,84240
"Screenplay",11943,8328
"Screenplay",11943,70997
"Screenplay",11943,11056
"Director",11943,2226
"Actor",11963,4135
"Actor",11963,6450
"Actor",11963,19153
"Actor",11963,2201
"Actor",11963,11783
"Director",11963,2226
"Screenplay",11963,10931
"Screenplay",11963,11056
"Actor",1367,16483
"Actor",1367,3094
"Actor",1367,4521
"Actor",1367,1101
"Actor",1367,16523
"Director",1367,16483
"Screenplay",1367,16483
"Actor",1371,16483
"Actor",1371,3094
"Actor",1371,4521
"Actor",1371,1101
"Actor",1371,16523
"Director",1371,16483
"Screenplay",1371,16483
"Actor",239566,172069
"Actor",239566,81697
"Actor",239566,707
"Actor",239566,19492
"Actor",239566,1120
"Director",239566,55789
"Screenplay",239566,73838
"Screenplay",239566,21339
"Screenplay",239566,120254
"Actor",426,854
"Actor",426,5729
"Actor",426,5730
"Actor",426,5731
"Actor",426,5732
"Director",426,2636
"Screenplay",426,5735
"Screenplay",426,5736
"Actor",205,1896
"Actor",205,2598
"Actor",205,1733
"Actor",205,2607
"Actor",205,73421
"Director",205,2589
"Author",205,2590
"Author",205,2589
"Screenplay",205,2590
"Screenplay",205,2589
"Actor",762,10722
"Actor",762,8930
"Actor",762,280
"Actor",762,10713
"Actor",762,10707
"Director",762,280
"Director",762,10707
"Writer",762,10722
"Writer",762,8930
"Writer",762,10713
"Writer",762,280
"Writer",762,10707
"Writer",762,383
"Actor",4543,280
"Actor",4543,10722
"Actor",4543,8930
"Actor",4543,10713
"Actor",4543,10707
"Screenplay",4543,10722
"Screenplay",4543,8930
"Screenplay",4543,280
"Screenplay",4543,10713
"Screenplay",4543,10707
"Screenplay",4543,383
"Director",4543,10707
"Director",4543,280
"Actor",239563,1532
"Actor",239563,1274508
"Actor",239563,55536
"Actor",239563,3489
"Actor",239563,40477
"Director",239563,1141683
"Screenplay",239563,1141683
"Actor",12473,28633
"Actor",12473,82103
"Actor",12473,82104
"Actor",12473,765
"Actor",12473,41293
"Director",12473,17867
"Writer",12473,17867
"Actor",103663,1019
"Actor",103663,4457
"Actor",103663,1112385
"Actor",103663,1188827
"Actor",103663,47156
"Director",103663,4453
"Screenplay",103663,4453
"Screenplay",103663,141883
"Actor",4011,2232
"Actor",4011,16935
"Actor",4011,7447
"Actor",4011,1920
"Actor",4011,11514
"Director",4011,510
"Screenplay",4011,34534
"Screenplay",4011,913
"Actor",364,2232
"Actor",364,518
"Actor",364,1160
"Actor",364,4690
"Actor",364,3796
"Director",364,510
"Screenplay",364,5128
"Screenplay",364,17880
"Actor",522,85
"Actor",522,2641
"Actor",522,520
"Actor",522,4687
"Actor",522,4004
"Director",522,510
"Author",522,7129
"Screenplay",522,7130
"Screenplay",522,7131
"Actor",2668,85
"Actor",2668,6886
"Actor",2668,8436
"Actor",2668,5658
"Actor",2668,27763
"Director",2668,510
"Screenplay",2668,12047
"Actor",12155,76070
"Actor",12155,85
"Actor",12155,1813
"Actor",12155,1283
"Actor",12155,1064
"Director",12155,510
"Screenplay",12155,38792
"Actor",87093,9273
"Actor",87093,27319
"Actor",87093,78080
"Actor",87093,6413
"Actor",87093,17881
"Writer",87093,7131
"Director",87093,510
"Writer",87093,7130
"Actor",293660,10859
"Actor",293660,54882
"Actor",293660,1047649
"Actor",293660,51990
"Actor",293660,78452
"Director",293660,55252
"Screenplay",293660,7932
"Screenplay",293660,91269
"Actor",314365,103
"Actor",314365,2232
"Actor",314365,53714
"Actor",314365,23626
"Actor",314365,21134
"Director",314365,17867
"Writer",314365,17867
"Writer",314365,1219529
"Actor",13008,27578
"Actor",13008,2229
"Actor",13008,63663
"Actor",13008,12538
"Actor",13008,156342
"Director",13008,62514
"Author",13008,62514
"Author",13008,74265
"Screenplay",13008,62514
"Screenplay",13008,74265
"Actor",280,1100
"Actor",280,2713
"Actor",280,418
"Actor",280,820
"Actor",280,75027
"Director",280,2710
"Writer",280,2711
"Writer",280,2710
"Actor",73,819
"Actor",73,820
"Actor",73,821
"Actor",73,822
"Actor",73,823
"Director",73,814
"Screenplay",73,818
"Actor",744,500
"Actor",744,11084
"Actor",744,5576
"Actor",744,11085
"Actor",744,4139
"Director",744,893
"Screenplay",744,11080
"Screenplay",744,11081
"Actor",9509,5292
"Actor",9509,501
"Actor",9509,8329
"Actor",9509,4690
"Actor",9509,47775
"Director",9509,893
"Screenplay",9509,4723
"Actor",8967,287
"Actor",8967,2228
"Actor",8967,83002
"Actor",8967,1715121
"Actor",8967,1715122
"Director",8967,30715
"Writer",8967,30715
"Actor",320318,54291
"Actor",320318,48576
"Actor",320318,228719
"Actor",320318,1402424
"Actor",320318,77310
"Director",320318,140518
"Screenplay",320318,51322
"Screenplay",320318,140518
"Actor",172520,1155121
"Actor",172520,113006
"Actor",172520,1155122
"Actor",172520,1155123
"Actor",172520,1155125
"Director",172520,1033719
"Writer",172520,1033719
"Writer",172520,1155118
"Actor",1653,258
"Actor",1653,18478
"Actor",1653,18499
"Actor",1653,6859
"Actor",1653,105738
"Director",1653,8574
"Screenplay",1653,18492
"Actor",284293,1231
"Actor",284293,7447
"Actor",284293,37917
"Actor",284293,7517
"Actor",284293,83222
"Director",284293,82335
"Director",284293,82337
"Screenplay",284293,82335
"Screenplay",284293,82337
"Actor",83666,929906
"Actor",83666,929905
"Actor",83666,819
"Actor",83666,62
"Actor",83666,1532
"Director",83666,5655
"Writer",83666,5655
"Writer",83666,38803
"Actor",120467,5469
"Actor",120467,1291350
"Actor",120467,1164
"Actor",120467,8789
"Actor",120467,3490
"Director",120467,5655
"Screenplay",120467,5655
"Actor",1986,20436
"Actor",1986,20437
"Actor",1986,20438
"Actor",1986,20439
"Actor",1986,20441
"Director",1986,20430
"Screenplay",1986,20431
"Screenplay",1986,20430
"Actor",294254,527393
"Actor",294254,115150
"Actor",294254,25663
"Actor",294254,4808
"Actor",294254,49735
"Director",294254,1179066
"Screenplay",294254,1257144
"Actor",377,11163
"Actor",377,13652
"Actor",377,5141
"Actor",377,13656
"Actor",377,13657
"Screenplay",377,5140
"Director",377,5140
"Actor",703,1243
"Actor",703,3092
"Actor",703,10555
"Actor",703,10556
"Actor",703,10557
"Director",703,1243
"Screenplay",703,1243
"Screenplay",703,10439
"Actor",116,1244
"Actor",116,1245
"Actor",116,1246
"Actor",116,1248
"Actor",116,1249
"Director",116,1243
"Writer",116,1243
"Actor",184352,143593
"Actor",184352,991982
"Actor",184352,130928
"Actor",184352,461309
"Actor",184352,96592
"Director",184352,143593
"Screenplay",184352,143593
"Screenplay",184352,1068493
"Actor",322125,145121
"Actor",322125,228714
"Actor",322125,55805
"Actor",322125,24591
"Actor",322125,56286
"Director",322125,225407
"Writer",322125,225407
"Writer",322125,134810
"Actor",401,5367
"Actor",401,524
"Actor",401,65
"Actor",401,133
"Actor",401,5376
"Screenplay",401,5367
"Director",401,5367
"Actor",76758,3894
"Actor",76758,1006864
"Actor",76758,1031246
"Actor",76758,126851
"Actor",76758,550626
"Director",76758,607
"Screenplay",76758,99693
"Actor",188927,62064
"Actor",188927,17306
"Actor",188927,1372
"Actor",188927,8691
"Actor",188927,11108
"Director",188927,58189
"Screenplay",188927,11108
"Screenplay",188927,65779
"Actor",303991,131
"Actor",303991,3489
"Actor",303991,2955
"Actor",303991,1538780
"Actor",303991,1363367
"Director",303991,69371
"Screenplay",303991,1408804
"Actor",309302,936431
"Actor",309302,145093
"Actor",309302,1465994
"Actor",309302,1174659
"Actor",309302,1117866
"Director",309302,2352
"Screenplay",309302,55474
"Screenplay",309302,27074
"Screenplay",309302,2352
"Actor",290250,934
"Actor",290250,30614
"Actor",290250,1265629
"Actor",290250,66743
"Actor",290250,1392137
"Director",290250,1108
"Writer",290250,1108
"Writer",290250,1182718
